p2_mw,p3_mw,is_feasible,calculation_time,p1_mw,q1_mvar,q2_mvar,q3_mvar,v1_pu,v2_pu,v3_pu,v4_pu,v5_pu,v6_pu,v7_pu,v8_pu,v9_pu,theta1_deg,theta2_deg,theta3_deg,theta4_deg,theta5_deg,theta6_deg,theta7_deg,theta8_deg,theta9_deg
152.14,14.06,1,0.031699896,26.055647,-3.840296,-3.991511,-3.9099607,0.92148995,0.9239051,0.9439001,0.92403394,0.92632174,0.9463678,0.931147,0.9323034,0.9089036,5.834371e-29,12.882217,1.8010902,-1.0099292,-2.3628008,1.2726136,2.6919248,6.5442863,-1.2021512
152.16,14.06,1,0.03492093,26.036541,-3.8386838,-3.9899201,-3.9080725,0.9215026,0.9239165,0.94391567,0.9240454,0.92633426,0.9463821,0.9311597,0.932315,0.908914,-7.798068e-29,12.885573,1.8030268,-1.0091622,-2.3615577,1.2745669,2.694337,6.546963,-1.2006689
152.18,14.06,1,0.12480116,26.01745,-3.837074,-3.9883316,-3.9061868,0.9215153,0.9239279,0.94393116,0.92405677,0.9263468,0.9463964,0.93117243,0.93232656,0.90892446,2.8810665e-28,12.888926,1.8049617,-1.0083959,-2.3603153,1.2765185,2.6967468,6.5496373,-1.1991878
152.2,14.06,1,0.03415513,25.998344,-3.8354645,-3.9867432,-3.9043005,0.921528,0.92393935,0.9439467,0.9240682,0.92635936,0.9464108,0.9311852,0.9323382,0.90893495,1.1617909e-27,12.89228,1.8068979,-1.0076289,-2.3590722,1.2784714,2.6991584,6.5523133,-1.1977055
152.22,14.06,1,0.036429167,25.979239,-3.8338559,-3.985156,-3.902415,0.92154074,0.9239508,0.94396234,0.9240797,0.92637193,0.94642514,0.93119794,0.93234986,0.9089454,2.2671258e-28,12.895634,1.8088338,-1.0068619,-2.357829,1.2804241,2.7015696,6.554989,-1.1962234
152.24,14.06,1,0.042981148,25.960135,-3.832249,-3.9835706,-3.9005308,0.92155343,0.9239623,0.9439779,0.9240912,0.9263845,0.9464395,0.93121076,0.9323615,0.9089559,1.6256337e-27,12.898987,1.8107697,-1.006095,-2.356586,1.2823768,2.7039807,6.557664,-1.1947412
152.26,14.06,1,0.043139458,25.941042,-3.8306441,-3.9819875,-3.898649,0.9215662,0.92397374,0.9439935,0.92410266,0.92639714,0.94645387,0.9312236,0.93237317,0.90896636,-2.7672493e-29,12.902337,1.8127038,-1.0053287,-2.3553436,1.2843276,2.7063897,6.5603366,-1.1932603
152.28,14.06,1,0.036039352,25.921938,-3.8290396,-3.9804044,-3.8967667,0.92157894,0.92398524,0.9440091,0.92411417,0.9264098,0.9464683,0.9312364,0.93238485,0.9089769,-3.6897325e-28,12.905689,1.8146393,-1.0045618,-2.3541005,1.2862799,2.7088003,6.563011,-1.1917782
152.3,14.06,1,0.042952538,25.902832,-3.8274364,-3.9788227,-3.8948853,0.92159176,0.9239968,0.94402474,0.92412573,0.9264224,0.9464827,0.93124926,0.9323966,0.90898746,2.2008374e-30,12.9090395,1.8165746,-1.0037948,-2.352857,1.288232,2.7112105,6.5656853,-1.1902962
152.32,14.06,1,0.034553766,25.883728,-3.8258343,-3.9772422,-3.8930051,0.9216045,0.9240083,0.9440404,0.9241373,0.92643505,0.9464972,0.9312621,0.9324083,0.908998,1.427355e-29,12.912391,1.8185097,-1.0030279,-2.351614,1.2901839,2.7136207,6.5683584,-1.1888142
152.34,14.06,1,0.034404755,25.864637,-3.8242347,-3.9756644,-3.8911273,0.9216173,0.9240199,0.9440561,0.92414886,0.92644775,0.9465116,0.93127495,0.93242,0.90900856,-6.952714e-28,12.915738,1.8204432,-1.0022616,-2.3503716,1.2921342,2.7160287,6.5710297,-1.1873335
152.36,14.06,1,0.044023752,25.845531,-3.8226352,-3.9740868,-3.8892493,0.9216302,0.92403144,0.94407177,0.9241604,0.92646044,0.9465261,0.9312879,0.93243176,0.9090192,-1.1505183e-28,12.919086,1.8223779,-1.0014946,-2.3491285,1.2940857,2.7184381,6.5737023,-1.1858516
152.38,14.06,1,0.044979572,25.826427,-3.8210368,-3.97251,-3.887372,0.921643,0.924043,0.94408745,0.92417204,0.92647314,0.9465406,0.9313008,0.93244356,0.9090298,6.588105e-29,12.922436,1.8243124,-1.0007278,-2.3478851,1.2960372,2.7208476,6.5763745,-1.1843697
152.4,14.06,1,0.03695774,25.807337,-3.819441,-3.9709363,-3.8854976,0.9216559,0.9240546,0.9441032,0.9241836,0.92648584,0.9465551,0.93131375,0.93245536,0.9090404,-2.1230087e-28,12.92578,1.8262453,-0.9999615,-2.346643,1.297987,2.723255,6.579045,-1.182889
152.42,14.06,1,0.037662983,25.788233,-3.817845,-3.9693623,-3.8836226,0.92166877,0.92406625,0.9441189,0.92419523,0.9264986,0.9465696,0.9313267,0.93246716,0.90905106,1.3474733e-28,12.929128,1.8281795,-0.9991946,-2.3453996,1.2999381,2.7256637,6.581716,-1.1814073
152.44,14.06,1,0.034617662,25.769127,-3.8162506,-3.9677896,-3.8817487,0.92168164,0.92407787,0.94413465,0.9242069,0.92651135,0.94658417,0.9313397,0.93247896,0.90906173,1.6630324e-28,12.932474,1.8301135,-0.9984278,-2.3441563,1.301889,2.7280724,6.5843873,-1.1799256
152.46,14.06,1,0.03506589,25.750023,-3.814657,-3.9662182,-3.879876,0.9216946,0.92408955,0.94415045,0.9242186,0.92652416,0.94659877,0.9313526,0.9324908,0.9090724,1.503831e-29,12.93582,1.8320473,-0.99766093,-2.3429132,1.3038398,2.7304807,6.587058,-1.1784439
152.48,14.06,1,0.03448224,25.730932,-3.813066,-3.9646492,-3.8780055,0.92170745,0.9241012,0.9441662,0.9242302,0.9265369,0.9466133,0.93136567,0.9325027,0.90908307,-3.394562e-29,12.939162,1.8339795,-0.99689466,-2.3416708,1.3057889,2.732887,6.5897264,-1.1769634
152.5,14.06,1,0.038398266,25.711828,-3.811475,-3.9630804,-3.8761349,0.9217204,0.9241129,0.944182,0.92424196,0.92654973,0.9466279,0.93137866,0.93251455,0.9090938,-1.086162e-28,12.942507,1.835913,-0.99612784,-2.3404274,1.3077393,2.7352948,6.5923963,-1.1754819
152.52,14.06,1,0.04219365,25.692724,-3.8098853,-3.9615128,-3.8742654,0.9217334,0.9241246,0.94419783,0.92425364,0.9265626,0.9466425,0.9313917,0.93252647,0.9091045,-1.0115492e-29,12.945851,1.8378462,-0.99536103,-2.339184,1.3096895,2.7377026,6.5950656,-1.1740004
152.54,14.06,1,0.032902956,25.673634,-3.8082979,-3.9599476,-3.8723986,0.9217463,0.9241363,0.9442136,0.9242654,0.9265754,0.9466572,0.93140477,0.9325384,0.90911525,-2.5799153e-28,12.949191,1.8397778,-0.9945948,-2.337942,1.3116381,2.740108,6.597733,-1.17252
152.56,14.06,1,0.032408714,25.65453,-3.8067105,-3.9583824,-3.8705313,0.9217593,0.924148,0.9442295,0.9242771,0.9265883,0.9466718,0.9314178,0.9325503,0.90912604,1.1716528e-28,12.952534,1.8417107,-0.993828,-2.3366985,1.3135881,2.742515,6.6004014,-1.1710385
152.58,14.06,1,0.03102684,25.635426,-3.8051243,-3.9568183,-3.8686652,0.9217723,0.9241598,0.94424534,0.92428887,0.9266012,0.94668645,0.93143094,0.93256223,0.90913683,3.3278625e-29,12.955875,1.8436434,-0.9930612,-2.3354552,1.3155378,2.7449222,6.60307,-1.1695572
152.6,14.06,1,0.034715414,25.616322,-3.8035393,-3.9552557,-3.8668005,0.92178535,0.92417157,0.94426125,0.9243007,0.9266141,0.94670117,0.93144405,0.9325742,0.9091476,-2.2102924e-29,12.959217,1.8455759,-0.9922944,-2.3342118,1.3174875,2.7473288,6.6057377,-1.1680758
152.62,14.06,1,0.03479457,25.597233,-3.801957,-3.9536955,-3.8649383,0.92179835,0.92418337,0.9442771,0.9243125,0.926627,0.94671583,0.93145716,0.9325862,0.90915847,5.582397e-29,12.962555,1.8475068,-0.9915282,-2.3329694,1.3194354,2.7497332,6.608403,-1.1665956
152.64,14.06,1,0.0329206,25.578129,-3.8003743,-3.952135,-3.8630757,0.9218114,0.9241952,0.944293,0.9243243,0.9266399,0.94673055,0.9314703,0.9325982,0.90916926,-1.5219433e-28,12.965895,1.8494389,-0.9907614,-2.331726,1.3213847,2.7521396,6.6110706,-1.1651144
152.66,14.06,1,0.03315687,25.559025,-3.7987928,-3.950576,-3.8612144,0.92182446,0.924207,0.94430894,0.92433614,0.9266529,0.9467453,0.93148345,0.9326102,0.90918016,5.703333e-28,12.9692335,1.8513709,-0.98999465,-2.3304827,1.3233337,2.7545455,6.613737,-1.1636331
152.68,14.06,1,0.033639908,25.539936,-3.7972138,-3.9490194,-3.8593557,0.9218375,0.9242188,0.9443249,0.92434794,0.92666584,0.94676,0.9314966,0.93262225,0.909191,3.8753574e-28,12.972569,1.8533012,-0.9892285,-2.3292403,1.3252813,2.7569492,6.6164017,-1.1621531
152.7,14.06,1,0.03379202,25.520832,-3.7956347,-3.9474628,-3.857497,0.9218506,0.92423064,0.9443409,0.9243598,0.92667884,0.9467748,0.93150985,0.9326343,0.9092019,2.685829e-28,12.975907,1.8552328,-0.98846173,-2.327997,1.32723,2.7593546,6.619067,-1.160672
152.72,14.06,1,0.034001112,25.501728,-3.7940567,-3.9459076,-3.8556395,0.92186373,0.92424256,0.94435686,0.9243717,0.92669183,0.94678956,0.931523,0.93264633,0.9092128,-4.460641e-28,12.979244,1.8571643,-0.98769504,-2.3267536,1.3291786,2.7617598,6.6217327,-1.1591909
152.74,14.06,1,0.033304453,25.482624,-3.79248,-3.9443533,-3.8537831,0.92187685,0.9242544,0.94437283,0.9243836,0.9267049,0.94680434,0.93153626,0.93265843,0.90922374,2.1116024e-28,12.982581,1.8590955,-0.9869283,-2.3255103,1.331127,2.7641647,6.6243978,-1.15771
152.76,14.06,1,0.032816887,25.463535,-3.7909057,-3.9428015,-3.8519294,0.92189,0.92426634,0.9443888,0.9243955,0.9267179,0.9468192,0.93154955,0.93267053,0.90923464,-3.14822e-28,12.985914,1.8610251,-0.9861622,-2.3242679,1.3330739,2.7665675,6.6270604,-1.1562301
152.78,14.06,1,0.032259464,25.444433,-3.7893314,-3.9412496,-3.8500757,0.9219032,0.92427826,0.94440484,0.9244074,0.92673093,0.946834,0.9315628,0.93268263,0.9092456,2.8220461e-28,12.989249,1.8629559,-0.9853955,-2.3230245,1.3350219,2.768972,6.629725,-1.1547492
152.8,14.06,1,0.031276703,25.42533,-3.787758,-3.939699,-3.8482232,0.92191637,0.9242902,0.9444209,0.9244194,0.92674404,0.94684887,0.9315761,0.9326948,0.90925664,3.1258173e-28,12.992583,1.8648866,-0.98462874,-2.3217812,1.3369699,2.7713761,6.6323886,-1.1532682
152.82,14.06,1,0.032287836,25.406225,-3.786186,-3.9381495,-3.8463721,0.92192954,0.9243021,0.94443697,0.9244313,0.9267571,0.9468637,0.93158937,0.93270695,0.9092676,-1.0462702e-27,12.995917,1.8668171,-0.9838621,-2.3205376,1.3389176,2.77378,6.635052,-1.1517874
152.84,14.06,1,0.0327456,25.387136,-3.7846165,-3.9366024,-3.8445237,0.9219427,0.9243141,0.944453,0.9244433,0.9267702,0.9468786,0.9316027,0.9327191,0.90927863,-9.110811e-30,12.999248,1.868746,-0.983096,-2.3192952,1.3408637,2.776182,6.6377134,-1.1503077
152.86,14.06,1,0.03243184,25.368034,-3.7830467,-3.9350553,-3.8426754,0.92195594,0.92432606,0.9444691,0.9244553,0.9267833,0.9468935,0.931616,0.93273133,0.90928966,-2.4537277e-28,13.00258,1.8706762,-0.9823293,-2.3180518,1.3428111,2.7785854,6.640376,-1.148827
152.88,14.06,1,0.043563604,25.34893,-3.7814782,-3.9335093,-3.8408282,0.9219692,0.9243381,0.9444852,0.9244673,0.9267965,0.9469084,0.9316294,0.9327435,0.9093007,-9.8808295e-28,13.005912,1.872606,-0.9815627,-2.3168085,1.3447584,2.7809885,6.6430383,-1.1473463
152.9,14.06,1,0.04254198,25.329844,-3.779912,-3.9319658,-3.838984,0.92198247,0.9243501,0.94450134,0.92447937,0.9268096,0.9469233,0.9316428,0.9327557,0.9093118,8.1400025e-29,13.00924,1.8745344,-0.9807966,-2.3155658,1.346704,2.7833896,6.645698,-1.1458668
152.92,14.06,1,0.035981894,25.31074,-3.7783458,-3.9304223,-3.8371398,0.9219957,0.9243621,0.94451743,0.9244914,0.92682284,0.9469383,0.9316561,0.932768,0.90932286,2.5784792e-29,13.01257,1.876464,-0.98002994,-2.3143225,1.3486509,2.7857924,6.6483593,-1.144386
152.94,14.06,1,0.035179377,25.291637,-3.7767806,-3.92888,-3.8352969,0.922009,0.92437416,0.9445336,0.92450345,0.926836,0.94695324,0.93166953,0.93278027,0.90933394,1.0349017e-28,13.0159,1.8783933,-0.9792633,-2.313079,1.3505977,2.7881947,6.6510205,-1.1429055
152.96,14.06,1,0.038133383,25.272533,-3.7752168,-3.9273388,-3.8334556,0.9220223,0.92438626,0.9445498,0.92451555,0.92684925,0.94696826,0.931683,0.93279254,0.9093451,1.7580808e-28,13.019229,1.8803226,-0.97849673,-2.3118355,1.3525443,2.790597,6.653681,-1.141425
152.98,14.06,1,0.035708427,25.253447,-3.7736552,-3.9257998,-3.8316169,0.92203563,0.92439836,0.94456595,0.92452765,0.9268625,0.9469832,0.9316964,0.9328048,0.90935624,3.4735444e-29,13.022554,1.8822501,-0.9777307,-2.3105931,1.3544893,2.792997,6.656339,-1.1399456
153.0,14.06,1,0.03335786,25.234343,-3.7720935,-3.9242609,-3.8297784,0.9220489,0.92441046,0.94458216,0.92453974,0.9268757,0.94699824,0.9317099,0.9328171,0.9093674,-1.6792496e-28,13.025882,1.884179,-0.97696406,-2.3093495,1.3564355,2.7953987,6.658999,-1.1384652
153.02,14.06,1,0.03323865,25.21524,-3.770533,-3.9227233,-3.8279414,0.9220623,0.92442256,0.9445984,0.9245519,0.92688894,0.94701326,0.93172336,0.93282944,0.9093785,-4.695174e-28,13.029209,1.8861076,-0.9761975,-2.3081062,1.3583816,2.7978,6.6616583,-1.1369848
153.04,14.06,1,0.10789466,25.196154,-3.768975,-3.9211879,-3.8261073,0.9220757,0.9244347,0.9446146,0.92456406,0.92690223,0.94702834,0.9317368,0.9328418,0.90938973,6.944009e-29,13.032533,1.8880346,-0.9754315,-2.3068635,1.360326,2.8001993,6.664315,-1.1355056
153.06,14.06,1,0.035315037,25.17705,-3.767417,-3.9196525,-3.824273,0.92208904,0.9244469,0.94463086,0.9245762,0.9269155,0.9470434,0.93175036,0.9328542,0.90940094,5.360092e-28,13.035858,1.8899629,-0.9746649,-2.3056202,1.3622719,2.8026004,6.6669736,-1.1340253
153.08,14.06,1,0.03506875,25.157948,-3.7658598,-3.9181182,-3.8224406,0.92210245,0.92445904,0.94464713,0.9245884,0.9269289,0.9470585,0.9317639,0.9328666,0.9094122,-1.270952e-28,13.039183,1.891891,-0.97389835,-2.3043766,1.3642174,2.805001,6.669632,-1.132545
153.1,14.06,1,0.032473803,25.138845,-3.7643042,-3.916585,-3.8206098,0.92211586,0.92447126,0.9446634,0.9246006,0.9269422,0.9470736,0.9317775,0.932879,0.9094234,5.388359e-29,13.042507,1.8938189,-0.9731318,-2.3031332,1.3661629,2.8074014,6.6722894,-1.1310649
153.12,14.06,1,0.032546043,25.119759,-3.7627506,-3.9150543,-3.8187819,0.9221293,0.9244835,0.9446797,0.9246128,0.9269556,0.9470887,0.931791,0.93289137,0.9094347,-6.0248216e-29,13.045828,1.8957452,-0.97236586,-2.3018906,1.3681066,2.8097997,6.674945,-1.1295859
153.14,14.06,1,0.032211542,25.100657,-3.761197,-3.9135234,-3.816954,0.92214274,0.9244957,0.944696,0.92462504,0.92696893,0.94710386,0.9318046,0.9329038,0.909446,-3.7834783e-28,13.04915,1.8976727,-0.9715993,-2.300647,1.3700517,2.8121996,6.677602,-1.1281056
153.16,14.06,1,0.03429246,25.081554,-3.7596447,-3.9119937,-3.8151278,0.9221562,0.9245079,0.94471234,0.9246373,0.92698234,0.947119,0.93181825,0.9329163,0.90945727,6.173524e-28,13.052472,1.8996,-0.97083277,-2.2994037,1.3719966,2.8145993,6.6802583,-1.1266257
153.18,14.06,1,0.042787075,25.062466,-3.7580948,-3.9104664,-3.8133047,0.9221697,0.9245202,0.9447287,0.9246496,0.92699575,0.94713414,0.93183184,0.93292874,0.9094686,-2.5138556e-29,13.055791,1.9015257,-0.97006685,-2.298161,1.3739399,2.8169968,6.682912,-1.1251467
151.98,14.08,1,0.044136763,26.188948,-3.85308,-4.0041614,-3.9249527,0.921389,0.92381823,0.94378203,0.9239428,0.9262232,0.94625944,0.9310506,0.932215,0.9088209,3.540614e-29,12.857263,1.7892079,-1.0153079,-2.3712282,1.2598528,2.6749797,6.524824,-1.2128272
152.0,14.08,1,0.032168627,26.169842,-3.8514569,-4.0025587,-3.9230564,0.92140156,0.9238295,0.9437974,0.92395407,0.9262356,0.94627357,0.9310632,0.9322264,0.90883124,-3.7035787e-28,12.860623,1.7911459,-1.0145409,-2.369985,1.2618072,2.6773937,6.527504,-1.2113446
152.02,14.08,1,0.030548573,26.150736,-3.849835,-4.0009575,-3.921161,0.92141414,0.9238408,0.9438128,0.9239654,0.926248,0.94628775,0.9310758,0.93223786,0.9088415,-1.2948847e-28,12.863984,1.7930835,-1.0137739,-2.3687422,1.2637615,2.6798072,6.5301833,-1.209862
152.04,14.08,1,0.032641172,26.131643,-3.8482156,-3.999359,-3.9192681,0.92142665,0.9238521,0.9438282,0.92397666,0.9262604,0.946302,0.9310884,0.93224937,0.9088518,3.034646e-30,12.867341,1.7950196,-1.0130075,-2.3675,1.2657142,2.6822188,6.5328603,-1.2083806
152.06,14.08,1,0.032905817,26.112537,-3.8465962,-3.9977605,-3.9173746,0.9214393,0.9238634,0.94384366,0.923988,0.92627287,0.9463162,0.931101,0.9322609,0.9088621,1.9559735e-28,12.870701,1.796957,-1.0122405,-2.366257,1.2676681,2.684632,6.535539,-1.2068981
152.08,14.08,1,0.042399406,26.093431,-3.8449786,-3.9961636,-3.915482,0.92145187,0.92387474,0.9438591,0.92399937,0.9262853,0.9463304,0.9311137,0.9322724,0.9088725,-7.762742e-29,12.874059,1.7988942,-1.0114735,-2.365014,1.269622,2.6870449,6.538217,-1.2054157
152.1,14.08,1,0.042793512,26.074326,-3.8433619,-3.994568,-3.9135907,0.9214645,0.9238861,0.9438746,0.9240107,0.9262978,0.9463447,0.93112636,0.9322839,0.90888286,-3.066831e-29,12.877417,1.8008312,-1.0107067,-2.363771,1.2715757,2.6894577,6.540895,-1.2039334
152.12,14.08,1,0.03452778,26.055235,-3.841748,-3.9929752,-3.9117014,0.92147714,0.9238975,0.9438901,0.9240221,0.92631024,0.946359,0.93113905,0.93229544,0.9088932,6.714059e-28,12.880771,1.8027666,-1.0099403,-2.3625288,1.2735276,2.691868,6.5435705,-1.2024521
152.14,14.08,1,0.042612314,26.036129,-3.8401341,-3.9913824,-3.909812,0.9214898,0.9239089,0.9439056,0.9240335,0.92632276,0.9463733,0.93115175,0.932307,0.9089036,-1.8476693e-29,12.884128,1.8047031,-1.0091733,-2.3612857,1.275481,2.6942804,6.5462475,-1.2009698
152.16,14.08,1,0.032756805,26.017023,-3.8385215,-3.9897912,-3.9079235,0.9215025,0.9239203,0.9439211,0.9240449,0.9263353,0.9463876,0.9311645,0.9323186,0.908914,8.4102953e-29,12.887484,1.8066396,-1.0084063,-2.3600426,1.2774341,2.6966922,6.548924,-1.1994876
152.18,14.08,1,0.032948732,25.997932,-3.8369114,-3.9882023,-3.9060373,0.92151517,0.9239317,0.94393665,0.92405635,0.9263478,0.9464019,0.93117726,0.9323302,0.90892446,-4.480541e-29,12.890836,1.8085743,-1.00764,-2.3588004,1.2793856,2.6991022,6.5515985,-1.1980064
152.2,14.08,1,0.031100035,25.978827,-3.8353016,-3.9866138,-3.9041507,0.92152786,0.9239431,0.9439522,0.9240678,0.92636037,0.94641626,0.93119,0.9323418,0.90893495,-4.304462e-29,12.89419,1.8105104,-1.006873,-2.3575573,1.2813383,2.7015135,6.554274,-1.1965243
152.22,14.08,1,0.03348875,25.959723,-3.8336928,-3.9850266,-3.902265,0.92154056,0.9239546,0.94396776,0.92407924,0.92637295,0.94643056,0.93120277,0.93235344,0.9089454,8.280686e-28,12.897544,1.8124464,-1.0061061,-2.3563142,1.283291,2.703925,6.5569496,-1.1950421
152.24,14.08,1,0.044000626,25.940617,-3.8320856,-3.9834406,-3.9003804,0.9215533,0.92396605,0.9439834,0.92409074,0.9263855,0.946445,0.9312156,0.9323651,0.9089559,-2.6942917e-28,12.900897,1.814382,-1.0053391,-2.355071,1.2852435,2.7063358,6.5596247,-1.19356
152.26,14.08,1,0.043222666,25.921526,-3.8304806,-3.9818573,-3.898498,0.92156607,0.92397755,0.94399893,0.92410225,0.9263981,0.94645935,0.9312284,0.9323768,0.90896636,1.6789658e-27,12.904246,1.816316,-1.0045729,-2.353829,1.2871944,2.7087448,6.5622973,-1.1920791
152.28,14.08,1,0.03585744,25.902422,-3.8288758,-3.980274,-3.8966155,0.9215788,0.92398906,0.94401455,0.92411375,0.92641073,0.9464738,0.9312412,0.9323885,0.9089769,-6.578035e-28,12.9075985,1.8182514,-1.003806,-2.3525856,1.2891464,2.7111552,6.5649714,-1.190597
152.3,14.08,1,0.03364563,25.883316,-3.8272722,-3.978692,-3.894734,0.9215916,0.92400056,0.9440302,0.92412525,0.9264234,0.9464882,0.9312541,0.93240017,0.90898746,3.7505767e-28,12.910949,1.8201865,-1.0030391,-2.3513424,1.2910985,2.7135653,6.567645,-1.189115
152.32,14.08,1,0.032090902,25.86421,-3.8256698,-3.9771113,-3.8928535,0.9216044,0.9240121,0.9440459,0.9241368,0.92643607,0.9465026,0.93126696,0.9324119,0.908998,2.901507e-28,12.9143,1.8221215,-1.0022721,-2.3500993,1.2930503,2.7159753,6.5703187,-1.1876332
152.34,14.08,1,0.034837008,25.845121,-3.82407,-3.9755332,-3.8909752,0.9216172,0.9240237,0.9440615,0.9241484,0.9264487,0.9465171,0.93127984,0.93242365,0.90900856,-5.5453753e-28,12.917646,1.8240548,-1.0015059,-2.3488572,1.2950004,2.7183833,6.57299,-1.1861525
152.36,14.08,1,0.034381866,25.826015,-3.8224702,-3.9739554,-3.8890967,0.92163,0.92403525,0.94407725,0.92415994,0.9264614,0.9465316,0.9312927,0.9324354,0.9090192,-1.783544e-29,12.920996,1.8259894,-1.000739,-2.3476138,1.2969519,2.7207928,6.575662,-1.1846706
152.38,14.08,1,0.03644252,25.806911,-3.8208716,-3.9723785,-3.8872194,0.9216429,0.9240468,0.9440929,0.92417157,0.92647415,0.9465461,0.93130565,0.9324472,0.9090298,-9.5375596e-29,12.924344,1.8279238,-0.99997216,-2.3463707,1.2989032,2.723202,6.578335,-1.1831888
152.4,14.08,1,0.032601595,25.78782,-3.8192754,-3.9708045,-3.8853445,0.9216557,0.92405844,0.94410866,0.9241832,0.92648685,0.94656056,0.9313186,0.932459,0.9090404,-2.5368272e-28,12.92769,1.8298566,-0.9992059,-2.3451283,1.3008529,2.725609,6.581004,-1.1817081
152.42,14.08,1,0.032990456,25.768717,-3.8176794,-3.9692302,-3.883469,0.9216686,0.92407006,0.9441244,0.9241948,0.9264996,0.9465751,0.9313315,0.9324708,0.90905106,-3.1151086e-28,12.931036,1.8317906,-0.9984391,-2.3438852,1.3028039,2.728018,6.583676,-1.1802264
152.44,14.08,1,0.043247223,25.749613,-3.8160844,-3.9676573,-3.881595,0.9216815,0.9240817,0.94414014,0.92420644,0.92651236,0.94658965,0.9313445,0.9324826,0.90906173,-3.7021675e-28,12.934382,1.8337245,-0.9976722,-2.342642,1.3047547,2.7304265,6.5863466,-1.1787448
152.46,14.08,1,0.043010235,25.730507,-3.8144908,-3.9660857,-3.8797219,0.9216944,0.92409337,0.94415593,0.9242181,0.9265252,0.94660425,0.9313575,0.93249446,0.9090724,-4.9285513e-29,12.937728,1.8356582,-0.9969054,-2.3413987,1.3067054,2.7328348,6.5890174,-1.1772631
152.48,14.08,1,0.043953657,25.711418,-3.8128996,-3.9645164,-3.8778512,0.92170733,0.924105,0.94417167,0.9242298,0.92653793,0.9466188,0.9313705,0.9325063,0.90908307,1.6895619e-28,12.941071,1.8375902,-0.99613917,-2.3401563,1.3086544,2.735241,6.591686,-1.1757827
152.5,14.08,1,0.032512426,25.692314,-3.8113084,-3.9629474,-3.8759804,0.92172027,0.92411673,0.94418746,0.9242415,0.92655075,0.9466334,0.9313835,0.9325182,0.9090938,-5.6438147e-30,12.944415,1.8395236,-0.99537235,-2.3389132,1.3106047,2.7376487,6.5943556,-1.1743011
152.52,14.08,1,0.03494358,25.67321,-3.8097181,-3.9613795,-3.8741105,0.9217332,0.9241284,0.9442033,0.9242532,0.9265636,0.946648,0.93139654,0.9325301,0.9091045,2.2474685e-29,12.947759,1.8414567,-0.99460554,-2.3376698,1.3125548,2.7400563,6.597025,-1.1728197
152.54,14.08,1,0.033793926,25.65412,-3.8081305,-3.959814,-3.8722434,0.9217462,0.9241401,0.9442191,0.9242649,0.92657644,0.94666266,0.9314096,0.932542,0.9091153,1.442409e-28,12.951099,1.8433881,-0.9938393,-2.3364277,1.3145033,2.7424617,6.599692,-1.1713394
152.56,14.08,1,0.04278636,25.635015,-3.8065429,-3.9582486,-3.8703759,0.9217592,0.92415184,0.94423497,0.9242767,0.9265893,0.94667727,0.9314227,0.93255395,0.90912604,8.220216e-29,12.954442,1.8453208,-0.99307257,-2.3351843,1.3164532,2.7448688,6.6023607,-1.169858
152.58,14.08,1,0.045342207,25.615911,-3.8049564,-3.9566846,-3.8685095,0.9217722,0.92416364,0.9442508,0.92428845,0.9266022,0.94669193,0.93143576,0.93256587,0.90913683,4.196093e-29,12.957784,1.8472534,-0.99230576,-2.333941,1.3184029,2.7472756,6.6050286,-1.1683767
152.6,14.08,1,0.035712004,25.596807,-3.8033712,-3.9551215,-3.8666444,0.9217852,0.9241754,0.94426674,0.92430025,0.9266151,0.94670665,0.9314489,0.93257785,0.9091477,9.777858e-29,12.961124,1.8491858,-0.991539,-2.3326979,1.3203523,2.749682,6.6076965,-1.1668953
152.62,14.08,1,0.042830944,25.577719,-3.8017883,-3.953561,-3.8647819,0.9217982,0.9241872,0.9442826,0.924312,0.926628,0.9467213,0.931462,0.9325898,0.90915847,-1.9940102e-28,12.964462,1.8511165,-0.99077284,-2.3314555,1.3223002,2.7520866,6.610362,-1.1654152
152.64,14.08,1,0.04190874,25.558615,-3.8002055,-3.9520006,-3.8629189,0.9218113,0.924199,0.9442985,0.92432386,0.9266409,0.94673604,0.93147516,0.93260187,0.9091693,-9.019268e-29,12.967802,1.8530486,-0.9900061,-2.330212,1.3242494,2.7544925,6.613029,-1.163934
152.66,14.08,1,0.04477501,25.53951,-3.7986238,-3.9504414,-3.8610573,0.92182434,0.9242108,0.9443145,0.92433566,0.9266539,0.94675076,0.93148834,0.93261385,0.90918016,-6.6925097e-29,12.971141,1.8549805,-0.98923934,-2.3289688,1.3261983,2.7568984,6.6156955,-1.1624528
152.68,14.08,1,0.12634516,25.520422,-3.7970445,-3.9488845,-3.8591983,0.9218374,0.92422265,0.9443304,0.9243475,0.92666686,0.94676554,0.9315015,0.9326259,0.909191,3.0376932e-29,12.974477,1.8569106,-0.98847324,-2.3277266,1.3281457,2.7593021,6.6183596,-1.1609728
152.7,14.08,1,0.04322481,25.501318,-3.7954652,-3.9473276,-3.8573394,0.9218505,0.9242345,0.94434637,0.9243594,0.92667985,0.94678026,0.9315147,0.93263793,0.9092019,2.1542225e-28,12.977814,1.8588421,-0.9877065,-2.3264832,1.3300943,2.7617075,6.6210256,-1.1594918
